dep.dimasfabiano@camara.leg.br;;Dimas Fabiano Toledo Júnior;DIMAS FABIANO;PP;MG;;(61) 3215-5325;;;325 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160599.jpg;M
dep.domingosneto@camara.leg.br;;Domingos Gomes de Aguiar Neto;DOMINGOS NETO;PSD;CE;X;(61) 3215-5546;;;546 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/143632.jpg;M
dep.domingossavio@camara.leg.br;;Domingos Sávio Campos Resende;DOMINGOS SÁVIO;PSDB;MG;;(61) 3215-5345;;;345 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160758.jpg;M
dep.dr.joao@camara.leg.br;;Joao Ferreira Neto;DR. JOÃO;PR;RJ;;(61) 3215-5911;;;911 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178940.jpg;M
dep.dr.jorgesilva@camara.leg.br;;Jorge Silva;DR. JORGE SILVA;PHS;ES;;(61) 3215-5227;;;227 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160643.jpg;M
dep.dr.sinvalmalheiros@camara.leg.br;;Sinval  Malheiros Pinto Júnior;DR. SINVAL MALHEIROS;PTN;SP;X;(61) 3215-5520;;;520 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178830.jpg;M
dep.duartenogueira@camara.leg.br;;Antonio Duarte Nogueira Junior;DUARTE NOGUEIRA;PSDB;SP;;(61) 3215-5921;;;921 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141385.jpg;M
dep.dulcemiranda@camara.leg.br;;Dulce Ferreira Pagani Miranda;DULCE MIRANDA;PMDB;TO;;(61) 3215-5530;;;530 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178994.jpg;F
dep.edinhoaraujo@camara.leg.br;;Edson Edinho Coelho Araújo;EDINHO ARAÚJO;PMDB;SP;;(61) 3215-5418;;;418 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/73447.jpg;M
dep.edinhobez@camara.leg.br;;Edson Bez de Oliveira;EDINHO BEZ;PMDB;SC;;(61) 3215-5703;;;703 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/73793.jpg;M
dep.ediolopes@camara.leg.br;;Édio Vieira Lopes;EDIO LOPES;PR;RR;X;(61) 3215-5408;;;408 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141417.jpg;M
dep.edmilsonrodrigues@camara.leg.br;;Edmilson Brito Rodrigues;EDMILSON RODRIGUES;PSOL;PA;;(61) 3215-5301;;;301 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/134812.jpg;M
dep.eduardobarbosa@camara.leg.br;;Eduardo Luiz Barros Barbosa;EDUARDO BARBOSA;PSDB;MG;;(61) 3215-1540;;;540 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74655.jpg;M
dep.eduardobolsonaro@camara.leg.br;;Eduardo Nantes Bolsonaro;EDUARDO BOLSONARO;PSC;SP;;(61) 3215-5481;;;481 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/92346.jpg;M
dep.eduardocury@camara.leg.br;;Eduardo Pedrosa Cury;EDUARDO CURY;PSDB;SP;;(61) 3215-5368;;;368 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178977.jpg;M
dep.eduardodafonte@camara.leg.br;;Eduardo Henrique da Fonte de Albuquerque Silva;EDUARDO DA FONTE;PP;PE;;(61) 3215-5628;;;628 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141421.jpg;M
dep.efraimfilho@camara.leg.br;;Efraim de Araújo Morais Filho;EFRAIM FILHO;DEM;PB;X;(61) 3215-5744;;;744 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141422.jpg;M
dep.elcionebarbalho@camara.leg.br;;Elcione Therezinha Zahluth Barbalho;ELCIONE BARBALHO;PMDB;PA;;(61) 3215-5919;;;919 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74075.jpg;F
dep.elicorreafilho@camara.leg.br;;Adriano Eli Corrêa;ELI CORRÊA FILHO;DEM;SP;;(61) 3215-5850;;;850 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160532.jpg;M
dep.elizeudionizio@camara.leg.br;;Elizeu Dionizio Souza da Silva;ELIZEU DIONIZIO;PSDB;MS;X;(61) 3215-5531;;;531 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/181316.jpg;M
dep.elizianegama@camara.leg.br;;Eliziane Pereira Gama Ferreira;ELIZIANE GAMA;PPS;MA;;(61) 3215-5205;;;205 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178883.jpg;F
dep.elmarnascimento@camara.leg.br;;Elmar Jose Vieira Nascimento;ELMAR NASCIMENTO;DEM;BA;X;(61) 3215-5935;;;935 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178854.jpg;M
dep.enioverri@camara.leg.br;;Enio José Verri;ENIO VERRI;PT;PR;;(61) 3215-5472;;;472 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/132504.jpg;M
dep.erikakokay@camara.leg.br;;Érika Jucá Kokay;ERIKA KOKAY;PT;DF;X;(61) 3215-5203;;;203 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160575.jpg;F
dep.eriveltonsantana@camara.leg.br;;Erivelton Lima Santana;ERIVELTON SANTANA;PEN;BA;;(61) 3215-5756;;;756 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/99654.jpg;M
dep.erosbiondini@camara.leg.br;;Eros Ferreira Biondini;EROS BIONDINI;PROS;MG;;(61) 3215-5321;;;;;http://www.camara.gov.br/internet/deputado/bandep/160640.jpg;M
dep.esperidiaoamin@camara.leg.br;;Esperidião Amin Helou Filho;ESPERIDIÃO AMIN;PP;SC;X;(61) 3215-5252;;;252 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160649.jpg;M
dep.evairvieirademelo@camara.leg.br;;Evair Vieira de Melo;EVAIR VIEIRA DE MELO;PV;ES;;(61) 3215-5443;;;443 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178871.jpg;M
dep.evandrogussi@camara.leg.br;;Evandro Herrera Bertone Gussi;EVANDRO GUSSI;PV;SP;X;(61) 3215-5433;;;433 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178828.jpg;M
dep.evandroroman@camara.leg.br;;Evandro Rogerio Roman;EVANDRO ROMAN;PSD;PR;;(61) 3215-5303;;;303 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178930.jpg;M
dep.expeditonetto@camara.leg.br;;Expedito Goncalves Ferreira Netto;EXPEDITO NETTO;PSD;RO;X;(61) 3215-5943;;;943 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178953.jpg;M
dep.ezequielfonseca@camara.leg.br;;Ezequiel Angelo Fonseca;EZEQUIEL FONSECA;PP;MT;;(61) 3215-5658;;;658 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178904.jpg;M
dep.ezequielteixeira@camara.leg.br;;Ezequiel Cortaz Teixeira;EZEQUIEL TEIXEIRA;PTN;RJ;;(61) 3215-5210;;;210 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178941.jpg;M
dep.fabianohorta@camara.leg.br;;Fabiano Taques Horta;FABIANO HORTA;PT;RJ;;(61) 3215-5483;;;483 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/146829.jpg;M
dep.fabiofaria@camara.leg.br;;Fábio Salustino Mesquita de Faria;FÁBIO FARIA;PSD;RN;X;(61) 3215-5706;;;706 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141428.jpg;M
dep.fabiogarcia@camara.leg.br;;Fabio Paulino Garcia;FABIO GARCIA;PSB;MT;;(61) 3215-5278;;;278 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178905.jpg;M
dep.fabiomitidieri@camara.leg.br;;Fabio Cruz Mitidieri;FÁBIO MITIDIERI;PSD;SE;;(61) 3215-5286;;;286 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178969.jpg;M
dep.fabioramalho@camara.leg.br;;Fábio Augusto Ramalho Dos Santos;FÁBIO RAMALHO;PMDB;MG;X;(61) 3215-5452;;;452 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141427.jpg;M
dep.fabioreis@camara.leg.br;;Fabio de Almeida Reis;FABIO REIS;PMDB;SE;;(61) 3215-5456;;;456 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/171623.jpg;M
dep.fabiosousa@camara.leg.br;;Fabio Fernandes de Sousa;FÁBIO SOUSA;PSDB;GO;X;(61) 3215-5271;;;271 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178877.jpg;M
dep.faustopinato@camara.leg.br;;Fausto Ruy Pinato;FAUSTO PINATO;PP;SP;X;(61) 3215-5562;;;562 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/66828.jpg;M
dep.felipebornier@camara.leg.br;;Felipe Leone Bornier de Oliveira;FELIPE BORNIER;PROS;RJ;;(61) 3215-5216;;;216 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141430.jpg;M
dep.felipemaia@camara.leg.br;;Felipe Catalão Maia;FELIPE MAIA;DEM;RN;X;(61) 3215-5528;;;528 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141429.jpg;M
dep.felixmendoncajunior@camara.leg.br;;Felix de Almeida Mendonça Júnior;FÉLIX MENDONÇA JÚNIOR;PDT;BA;X;(61) 3215-5912;;;912 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160666.jpg;M
dep.fernandofrancischini@camara.leg.br;;Fernando Destito Francischini;FERNANDO FRANCISCHINI;SD;PR;;(61) 3215-5265;;;265 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160646.jpg;M
dep.fernandojordao@camara.leg.br;;Fernando Antônio Ceciliano Jordão;FERNANDO JORDÃO;PMDB;RJ;;(61) 3215-5626;;;626 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/163831.jpg;M
dep.fernandomonteiro@camara.leg.br;;Fernando Monteiro de Albuquerque;FERNANDO MONTEIRO;PP;PE;;(61) 3215-5282;;;282 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/92699.jpg;M
dep.fernandotorres@camara.leg.br;;Fernando Dantas Torres;FERNANDO TORRES;PSD;BA;;(61) 3215-5642;;;642 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160676.jpg;M
dep.flaviamorais@camara.leg.br;;Flávia Carreiro Albuquerque Morais;FLÁVIA MORAIS;PDT;GO;;(61) 3215-5738;;;738 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160598.jpg;F
dep.flavianomelo@camara.leg.br;;Flaviano Flávio Baptista de Melo;FLAVIANO MELO;PMDB;AC;;(61) 3215-5224;;;224 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141434.jpg;M
dep.flavinho@camara.leg.br;;Flavio Augusto da Silva;FLAVINHO;PSB;SP;;(61) 3215-5379;;;379 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178978.jpg;M
dep.franciscochapadinha@camara.leg.br;;Francisco Alves de Aguiar;FRANCISCO CHAPADINHA;PTN;PA;;(61) 3215-5385;;;385 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178907.jpg;M
dep.franciscofloriano@camara.leg.br;;Francisco Floriano de Sousa Silva;FRANCISCO FLORIANO;DEM;RJ;X;(61) 3215-5719;;;719 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160677.jpg;M
dep.franklinlima@camara.leg.br;;Franklin Roberto de Lima Souza;FRANKLIN LIMA;PP;MG;;(61) 3215-5627;;;627 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/186775.jpg;M
dep.gabrielguimaraes@camara.leg.br;;Gabriel Guimarães de Andrade;GABRIEL GUIMARÃES;PT;MG;X;(61) 3215-5821;;;821 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/129037.jpg;M
dep.geneciasnoronha@camara.leg.br;;Genecias Mateus Noronha;GENECIAS NORONHA;SD;CE;X;(61) 3215-5244;;;244 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160669.jpg;M
dep.georgehilton@camara.leg.br;;George Hilton Dos Santos Cecílio;GEORGE HILTON;PROS;MG;;(61) 3215-5804;;;804 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141441.jpg;M
dep.geovaniadesa@camara.leg.br;;Geovania de Sa Rodrigues;GEOVANIA DE SÁ;PSDB;SC;;(61) 3215-5606;;;606 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178966.jpg;F
dep.geraldoresende@camara.leg.br;;Geraldo Resende Pereira;GERALDO RESENDE;PSDB;MS;;(61) 3215-5905;;;905 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74374.jpg;M
dep.giacobo@camara.leg.br;;Fernando Lucio Giacobo;GIACOBO;PR;PR;;(61) 3215-5762;;;762 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74383.jpg;M
dep.gilbertonascimento@camara.leg.br;;Gilberto Nascimento Silva;GILBERTO NASCIMENTO;PSC;SP;;(61) 3215-5834;;;834 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74270.jpg;M
dep.giovanicherini@camara.leg.br;;Giovani Cherini;GIOVANI CHERINI;S.PART.;RS;;(61) 3215-5468;;;468 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160673.jpg;M
dep.giuseppevecci@camara.leg.br;;Giuseppe Vecci;GIUSEPPE VECCI;PSDB;GO;;(61) 3215-5383;;;383 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178878.jpg;M
dep.givaldocarimbao@camara.leg.br;;Givaldo de Sá Gouveia;GIVALDO CARIMBÃO;PHS;AL;;(61) 3215-5732;;;732 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74558.jpg;M
dep.givaldovieira@camara.leg.br;;Givaldo Vieira da Silva;GIVALDO VIEIRA;PT;ES;;(61) 3215-5805;;;805 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178872.jpg;M
dep.glauberbraga@camara.leg.br;;Glauber de Medeiros Braga;GLAUBER BRAGA;PSOL;RJ;;(61) 3215-5362;;;362 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/152605.jpg;M
dep.gonzagapatriota@camara.leg.br;;Luiz Gonzaga Patriota;GONZAGA PATRIOTA;PSB;PE;X;(61) 3215-5430;;;430 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74419.jpg;M
dep.goretepereira@camara.leg.br;;Maria Gorete Pereira;GORETE PEREIRA;PR;CE;X;(61) 3215-5206;;;206 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/129618.jpg;F
dep.goulart@camara.leg.br;;Antonio Goulart Dos Reis;GOULART;PSD;SP;;(61) 3215-5533;;;533 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178980.jpg;M
dep.guilhermecoelho@camara.leg.br;;Guilherme Cruz de Souza Coelho;GUILHERME COELHO;PSDB;PE;;(61) 3215-5718;;;718 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/194259.jpg;M
dep.guilhermemussi@camara.leg.br;;Guilherme Mussi Ferreira;GUILHERME MUSSI;PP;SP;;(61) 3215-5712;;;712 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160667.jpg;M
dep.heitorschuch@camara.leg.br;;Heitor Jose Schuch;HEITOR SCHUCH;PSB;RS;;(61) 3215-5277;;;277 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178964.jpg;M
dep.heldersalomao@camara.leg.br;;Helder Ignacio Salomao;HELDER SALOMÃO;PT;ES;;(61) 3215-5573;;;573 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178873.jpg;M
dep.helioleite@camara.leg.br;;Helio Leite da Silva;HÉLIO LEITE;DEM;PA;;(61) 3215-5403;;;403 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178909.jpg;M
dep.henriquefontana@camara.leg.br;;Henrique Fontana Júnior;HENRIQUE FONTANA;PT;RS;;(61) 3215-5256;;;256 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/73482.jpg;M
dep.heraclitofortes@camara.leg.br;;Heráclito de Sousa Fortes;HERÁCLITO FORTES;PSB;PI;;(61) 3215-5708;;;708 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/97707.jpg;M
dep.herculanopassos@camara.leg.br;;Herculano Castilho Passos Junior;HERCULANO PASSOS;PSD;SP;;(61) 3215-5926;;;926 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178981.jpg;M
dep.hermesparcianello@camara.leg.br;;Hermes Parcianello;HERMES PARCIANELLO;PMDB;PR;;(61) 3215-5234;;;234 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/73772.jpg;M
dep.heulercruvinel@camara.leg.br;;Heuler Abreu Cruvinel;HEULER CRUVINEL;PSD;GO;;(61) 3215-5536;;;536 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160596.jpg;M
dep.hildorocha@camara.leg.br;;Hildo Augusto da Rocha Neto;HILDO ROCHA;PMDB;MA;X;(61) 3215-5734;;;734 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178884.jpg;M
dep.hirangoncalves@camara.leg.br;;Hiran Manuel Goncalves da Silva;HIRAN GONÇALVES;PP;RR;X;(61) 3215-5274;;;274 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178959.jpg;M
dep.hissaabrahao@camara.leg.br;;Hissa Nagib Abrahao Filho;HISSA ABRAHÃO;PDT;AM;;(61) 3215-5272;;;272 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178849.jpg;M
dep.hugoleal@camara.leg.br;;Hugo Leal Melo da Silva;HUGO LEAL;PSB;RJ;X;(61) 3215-5631;;;631 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141450.jpg;M
dep.hugomotta@camara.leg.br;;Hugo Motta Wanderley da Nóbrega;HUGO MOTTA;PMDB;PB;X;(61) 3215-5237;;;237 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160674.jpg;M
dep.ildonmarques@camara.leg.br;;Ildon Marques de Souza;ILDON MARQUES;PSB;MA;;(61) 3215-5945;;;945 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/194592.jpg;M
dep.indiodacosta@camara.leg.br;;Antônio Pedro de Siqueira Indio da Costa;INDIO DA COSTA;PSD;RJ;X;(61) 3215-5509;;;509 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141389.jpg;M
dep.iracemaportella@camara.leg.br;;Iracema Maria Portella Nunes Nogueira Lima;IRACEMA PORTELLA;PP;PI;;(61) 3215-5924;;;924 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/67138.jpg;F
dep.irajaabreu@camara.leg.br;;Irajá Silvestre Filho;IRAJÁ ABREU;PSD;TO;;(61) 3215-5802;;;802 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/81232.jpg;M
dep.ivanvalente@camara.leg.br;;Ivan Valente;IVAN VALENTE;PSOL;SP;X;(61) 3215-5716;;;716 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/73531.jpg;M
dep.izalci@camara.leg.br;;Izalci Lucas Ferreira;IZALCI;PSDB;DF;;(61) 3215-5602;;;602 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/4931.jpg;M
dep.jaimemartins@camara.leg.br;;Jaime Martins Filho;JAIME MARTINS;PSD;MG;;(61) 3215-5904;;;904 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74665.jpg;M
dep.jairbolsonaro@camara.leg.br;;Jair Messias Bolsonaro;JAIR BOLSONARO;PSC;RJ;;(61) 3215-5482;;;482 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74847.jpg;M
dep.jandirafeghali@camara.leg.br;;Jandira Feghali;JANDIRA FEGHALI;PCdoB;RJ;;(61) 3215-5622;;;622 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74848.jpg;F
dep.janetecapiberibe@camara.leg.br;;Janete Maria Góes Capiberibe;JANETE CAPIBERIBE;PSB;AP;X;(61) 3215-5209;;;209 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/73926.jpg;F
dep.jarbasvasconcelos@camara.leg.br;;Jarbas de Andrade Vasconcelos;JARBAS VASCONCELOS;PMDB;PE;;(61) 3215-5304;;;304 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/131943.jpg;M
dep.jeanwyllys@camara.leg.br;;Jean Wyllys de Matos Santos;JEAN WYLLYS;PSOL;RJ;;(61) 3215-5646;;;646 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160672.jpg;M
dep.jeffersoncampos@camara.leg.br;;Jefferson Alves de Campos;JEFFERSON CAMPOS;PSD;SP;X;(61) 3215-5346;;;346 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74273.jpg;M
dep.jeronimogoergen@camara.leg.br;;Jerônimo Pizzolotto Goergen;JERÔNIMO GOERGEN;PP;RS;X;(61) 3215-5316;;;316 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160570.jpg;M
dep.jessicasales@camara.leg.br;;Jessica Rojas Sales;JÉSSICA SALES;PMDB;AC;;(61) 3215-5952;;;952 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178839.jpg;F
dep.jhc@camara.leg.br;;Joao Henrique Holanda  Caldas;JHC;PSB;AL;X;(61) 3215-5958;;;958 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178842.jpg;M
dep.jhonatandejesus@camara.leg.br;;Johnathan Pereira de Jesus;JHONATAN DE JESUS;PRB;RR;;(61) 3215-5535;;;535 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160531.jpg;M
dep.jomoraes@camara.leg.br;;Maria do Socorro Jô Moraes;JÔ MORAES;PCdoB;MG;;(61) 3215-5322;;;322 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141503.jpg;F
dep.joaoarruda@camara.leg.br;;João José de Arruda Júnior;JOÃO ARRUDA;PMDB;PR;;(61) 3215-5633;;;633 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160573.jpg;M
dep.joaocampos@camara.leg.br;;João Campos de Araújo;JOÃO CAMPOS;PRB;GO;X;(61) 3215-5315;;;315 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74366.jpg;M
dep.joaocarlosbacelar@camara.leg.br;;João Carlos Paolilo Bacelar Filho;JOÃO CARLOS BACELAR;PR;BA;X;(61) 3215-5928;;;928 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141458.jpg;M
dep.joaocastelo@camara.leg.br;;João Castelo Ribeiro Gonçalves;JOÃO CASTELO;PSDB;MA;;(61) 3215-5324;;;324 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74445.jpg;M
dep.joaodaniel@camara.leg.br;;Joao Somariva Daniel;JOÃO DANIEL;PT;SE;;(61) 3215-5605;;;605 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178970.jpg;M
dep.joaoderly@camara.leg.br;;Joao Derly de Oliveira Nunes Junior;JOÃO DERLY;REDE;RS;;(61) 3215-5901;;;901 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178965.jpg;M
dep.joaofernandocoutinho@camara.leg.br;;Joao Fernando Pontual Coutinho;JOÃO FERNANDO COUTINHO;PSB;PE;X;32155567- Fax: 32152567;;;567 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178917.jpg;M
dep.joaogualberto@camara.leg.br;;Joao Gualberto Vasconcelos;JOÃO GUALBERTO;PSDB;BA;;(61) 3215-5358;;;358 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178856.jpg;M
dep.joaomarcelosouza@camara.leg.br;;João Marcelo Santos Souza;JOÃO MARCELO SOUZA;PMDB;MA;;(61) 3215-5639;;;639 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/112437.jpg;M
dep.joaopaulopapa@camara.leg.br;;Joao Paulo Tavares Papa;JOÃO PAULO PAPA;PSDB;SP;;(61) 3215-5476;;;476 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178988.jpg;M
dep.joaorodrigues@camara.leg.br;;João Rodrigues;JOÃO RODRIGUES;PSD;SC;;(61) 3215-5503;;;503 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160571.jpg;M
dep.joaquimpassarinho@camara.leg.br;;Joaquim Passarinho Pinto de Souza Porto;JOAQUIM PASSARINHO;PSD;PA;;(61) 3215-5339;;;339 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178910.jpg;M
dep.jonesmartins@camara.leg.br;;Jones Alexandre Martins;JONES MARTINS;PMDB;RS;;(61) 3215-5927;;;927 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/194262.jpg;M
dep.jonymarcos@camara.leg.br;;Jony Marcos de Souza Araujo;JONY MARCOS;PRB;SE;;(61) 3215-5807;;;807 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178971.jpg;M
dep.jorgeboeira@camara.leg.br;;Jorge Catarino Leonardeli Boeira;JORGE BOEIRA;PP;SC;;(61) 3215-5342;;;342 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74388.jpg;M
dep.jorgecortereal@camara.leg.br;;Jorge Wicks Côrte Real;JORGE CÔRTE REAL;PTB;PE;;(61) 3215-5621;;;621 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160572.jpg;M
dep.jorgesolla@camara.leg.br;;Jorge Jose Santos Pereira Solla;JORGE SOLLA;PT;BA;;(61) 3215-5571;;;571 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/178857.jpg;M
dep.jorgetadeumudalen@camara.leg.br;;Jorge Tadeu Mudalen;JORGE TADEU MUDALEN;DEM;SP;;(61) 3215-5538;;;538 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/73535.jpg;M
dep.jorginhomello@camara.leg.br;;Jorginho Dos Santos Mello;JORGINHO MELLO;PR;SC;X;(61) 3215-5329;;;329 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160509.jpg;M
dep.joseairtoncirilo@camara.leg.br;;José Airton Félix Cirilo da Silva;JOSÉ AIRTON CIRILO;PT;CE;;(61) 3215-5319;;;319 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141464.jpg;M
dep.josecarlosaleluia@camara.leg.br;;José Carlos Aleluia Costa;JOSÉ CARLOS ALELUIA;DEM;BA;X;(61) 3215-5854;;;854 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74553.jpg;M
dep.josecarlosaraujo@camara.leg.br;;José Carlos Leão de Araújo;JOSÉ CARLOS ARAÚJO;PR;BA;X;(61) 3215-5232;;;232 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74140.jpg;M
dep.josefogaca@camara.leg.br;;José Alberto Fogaça de Medeiros;JOSÉ FOGAÇA;PMDB;RS;X;(61) 3215-5376;;;376 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/131966.jpg;M
dep.joseguimaraes@camara.leg.br;;José Nobre Guimarães;JOSÉ GUIMARÃES;PT;CE;X;(61) 3215-5306;;;306 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/141470.jpg;M
dep.josementor@camara.leg.br;;José Mentor Guilherme de  Mello Netto;JOSÉ MENTOR;PT;SP;X;(61) 3215-5502;;;502 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74275.jpg;M
dep.josenunes@camara.leg.br;;José Nunes Soares;JOSÉ NUNES;PSD;BA;;(61) 3215-5728;;;728 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/160619.jpg;M
dep.joseotaviogermano@camara.leg.br;;José Otávio Germano;JOSÉ OTÁVIO GERMANO;PP;RS;;(61) 3215-5424;;;424 - Anexo;;http://www.camara.gov.br/internet/deputado/bandep/74395.jpg;M
